date_updated,state,start_date,end_date,tot_cases,new_cases,tot_deaths,new_deaths,new_historic_cases,new_historic_deaths
10/29/2020,GU,10/22/2020,10/28/2020,4466,498,77,8,0,0
10/29/2020,HI,10/22/2020,10/28/2020,15039,618,335,4,0,0
10/29/2020,IA,10/22/2020,10/28/2020,120635,10384,1690,97,0,0
10/29/2020,ID,10/22/2020,10/28/2020,61787,6137,598,52,0,0
10/29/2020,IL,10/22/2020,10/28/2020,393800,35000,9888,285,0,0
10/29/2020,IN,10/22/2020,10/28/2020,169112,16716,4382,239,0,0
10/29/2020,KS,10/22/2020,10/28/2020,83077,7240,1026,58,0,0
10/29/2020,KY,10/22/2020,10/28/2020,101496,10498,1441,79,0,0
10/29/2020,LA,10/22/2020,10/28/2020,185830,4679,5890,106,0,0
10/29/2020,MA,10/22/2020,10/28/2020,154238,8052,9924,144,0,0
10/29/2020,MD,10/22/2020,10/28/2020,142425,5189,4115,57,0,0
10/29/2020,ME,10/22/2020,10/28/2020,6386,362,146,0,0,0
10/29/2020,MI,10/22/2020,10/28/2020,185936,18068,7602,186,0,0
10/29/2020,MN,10/22/2020,10/28/2020,139232,12816,2854,197,0,0
10/29/2020,MO,10/22/2020,10/28/2020,184999,15998,3629,280,0,0
10/29/2020,MP,10/22/2020,10/28/2020,92,4,2,0,0,0
10/29/2020,MS,10/22/2020,10/28/2020,117617,5494,3302,79,0,0
10/29/2020,MT,10/22/2020,10/28/2020,29968,5257,325,50,0,0
10/29/2020,NC,10/22/2020,10/28/2020,268765,15793,4659,228,0,0
10/29/2020,ND,10/22/2020,10/28/2020,39910,5745,522,80,0,0
10/29/2020,NE,10/22/2020,10/28/2020,65226,6583,1021,121,0,0
10/29/2020,NH,10/22/2020,10/28/2020,10641,724,478,9,0,0
10/29/2020,NJ,10/22/2020,10/28/2020,243995,12133,16324,78,0,0
10/29/2020,NM,10/22/2020,10/28/2020,43827,5112,991,41,0,0
10/29/2020,NV,10/22/2020,10/28/2020,97479,5416,1766,34,0,0
10/29/2020,NY,10/22/2020,10/28/2020,240130,7670,9446,50,0,0
10/29/2020,NYC,10/22/2020,10/28/2020,264559,5137,23961,35,0,0
10/29/2020,OH,10/22/2020,10/28/2020,205347,17342,5207,253,0,0
10/29/2020,OK,10/22/2020,10/28/2020,119152,8296,1286,77,0,0
10/29/2020,OR,10/22/2020,10/28/2020,43228,2783,671,36,0,0
10/29/2020,PA,10/22/2020,10/28/2020,205862,14459,8755,157,0,0
10/29/2020,PR,10/22/2020,10/28/2020,32528,2814,813,39,0,0
10/29/2020,PW,10/22/2020,10/28/2020,0,0,0,0,0,0
10/29/2020,RI,10/22/2020,10/28/2020,31075,2651,1194,22,0,0
10/29/2020,RMI,10/22/2020,10/28/2020,1,1,0,0,0,0
10/29/2020,SC,10/22/2020,10/28/2020,173481,7121,3874,167,0,0
10/29/2020,SD,10/22/2020,10/28/2020,42000,6956,384,51,0,0
10/29/2020,TN,10/22/2020,10/28/2020,252508,19041,3241,274,0,0
10/29/2020,TX,10/22/2020,10/28/2020,912986,44225,18258,537,0,0
10/29/2020,UT,10/22/2020,10/28/2020,109540,11036,581,27,0,0
10/29/2020,VA,10/22/2020,10/28/2020,176757,7983,3611,101,0,0
10/29/2020,VI,10/22/2020,10/28/2020,1353,16,21,0,0,0
10/29/2020,VT,10/22/2020,10/28/2020,2089,144,63,0,0,0
10/29/2020,WA,10/22/2020,10/28/2020,107588,5157,2316,68,0,0
10/29/2020,WI,10/22/2020,10/28/2020,221560,29343,2212,302,0,0
10/29/2020,WV,10/22/2020,10/28/2020,23067,2333,436,24,0,0
10/29/2020,WY,10/22/2020,10/28/2020,12270,2339,77,15,0,0
10/22/2020,AK,10/15/2020,10/21/2020,11925,1538,68,4,0,0
10/22/2020,AL,10/15/2020,10/21/2020,176605,7985,2826,120,0,0
10/22/2020,AR,10/15/2020,10/21/2020,101111,6427,2273,136,0,0
10/22/2020,AS,10/15/2020,10/21/2020,0,0,0,0,0,0
10/22/2020,AZ,10/15/2020,10/21/2020,233912,6275,5854,82,0,0
10/22/2020,CA,10/15/2020,10/21/2020,887761,23575,16987,467,0,0
10/22/2020,CO,10/15/2020,10/21/2020,93287,8616,2113,36,0,0
10/22/2020,CT,10/15/2020,10/21/2020,64871,3010,4567,30,0,0
10/22/2020,DC,10/15/2020,10/21/2020,16498,366,642,4,0,0
10/22/2020,DE,10/15/2020,10/21/2020,23430,963,719,21,0,0
10/22/2020,FL,10/15/2020,10/21/2020,733203,19060,16208,613,0,0
10/22/2020,FSM,10/15/2020,10/21/2020,0,0,0,0,0,0
10/22/2020,GA,10/15/2020,10/21/2020,343752,9165,7699,232,0,0
10/22/2020,GU,10/15/2020,10/21/2020,3968,627,69,8,0,0
10/22/2020,HI,10/15/2020,10/21/2020,14421,602,331,11,0,0
10/22/2020,IA,10/15/2020,10/21/2020,110251,7348,1593,90,0,0
10/22/2020,ID,10/15/2020,10/21/2020,55650,5758,546,30,0,0
10/22/2020,IL,10/15/2020,10/21/2020,358800,28163,9603,283,0,0
10/22/2020,IN,10/15/2020,10/21/2020,152396,13127,4143,220,0,0
10/22/2020,KS,10/15/2020,10/21/2020,75837,5527,968,111,0,0
10/22/2020,KY,10/15/2020,10/21/2020,90998,7985,1362,87,0,0
10/22/2020,LA,10/15/2020,10/21/2020,181151,4912,5784,89,0,0
10/22/2020,MA,10/15/2020,10/21/2020,146186,5173,9780,133,0,0
10/22/2020,MD,10/15/2020,10/21/2020,137236,4318,4058,36,0,0
10/22/2020,ME,10/15/2020,10/21/2020,6024,213,146,3,0,0
10/22/2020,MI,10/15/2020,10/21/2020,167868,13411,7416,147,0,0
10/22/2020,MN,10/15/2020,10/21/2020,126416,10626,2657,152,0,0
10/22/2020,MO,10/15/2020,10/21/2020,169001,12840,3349,254,0,0
10/22/2020,MP,10/15/2020,10/21/2020,88,11,2,0,0,0
10/22/2020,MS,10/15/2020,10/21/2020,112123,5306,3223,83,0,0
10/22/2020,MT,10/15/2020,10/21/2020,24711,4500,275,50,0,0
10/22/2020,NC,10/15/2020,10/21/2020,252972,14413,4431,218,0,0
10/22/2020,ND,10/15/2020,10/21/2020,34165,5215,442,45,0,0
10/22/2020,NE,10/15/2020,10/21/2020,58643,5851,900,97,0,0
10/22/2020,NH,10/15/2020,10/21/2020,9917,568,469,11,0,0
10/22/2020,NJ,10/15/2020,10/21/2020,231862,8779,16246,52,0,0
10/22/2020,NM,10/15/2020,10/21/2020,38715,4427,950,29,0,0
10/22/2020,NV,10/15/2020,10/21/2020,92063,4750,1732,41,0,0
10/22/2020,NY,10/15/2020,10/21/2020,232460,6286,9396,46,0,0
10/22/2020,NYC,10/15/2020,10/21/2020,259422,4369,23926,43,0,0
10/22/2020,OH,10/15/2020,10/21/2020,188005,14340,4954,204,0,0
10/22/2020,OK,10/15/2020,10/21/2020,110856,8231,1209,77,0,0
10/22/2020,OR,10/15/2020,10/21/2020,40445,2284,635,28,0,0
10/22/2020,PA,10/15/2020,10/21/2020,191403,10688,8598,152,0,0
10/22/2020,PR,10/15/2020,10/21/2020,29714,2085,774,32,0,0
10/22/2020,PW,10/15/2020,10/21/2020,0,0,0,0,0,0
10/22/2020,RI,10/15/2020,10/21/2020,28424,2051,1172,24,0,0
10/22/2020,RMI,10/15/2020,10/21/2020,0,0,0,0,0,0
10/22/2020,SC,10/15/2020,10/21/2020,166360,6552,3707,115,0,0
10/22/2020,SD,10/15/2020,10/21/2020,35044,4829,333,42,0,0
10/22/2020,TN,10/15/2020,10/21/2020,233467,14235,2967,140,0,0
10/22/2020,TX,10/15/2020,10/21/2020,868761,34157,17721,475,0,0
10/22/2020,UT,10/15/2020,10/21/2020,98504,9034,554,28,0,0
10/22/2020,VA,10/15/2020,10/21/2020,168774,7167,3510,133,0,0
10/22/2020,VI,10/15/2020,10/21/2020,1337,9,21,1,0,0
10/22/2020,VT,10/15/2020,10/21/2020,1945,72,63,0,0,0
10/22/2020,WA,10/15/2020,10/21/2020,102431,4713,2248,52,0,0
10/22/2020,WI,10/15/2020,10/21/2020,192217,33637,1910,244,0,0
10/22/2020,WV,10/15/2020,10/21/2020,20734,1911,412,21,0,0
10/22/2020,WY,10/15/2020,10/21/2020,9931,1727,62,5,0,0
10/15/2020,AK,10/08/2020,10/14/2020,10387,1341,64,5,0,0
10/15/2020,AL,10/08/2020,10/14/2020,168620,7535,2706,104,0,0
10/15/2020,AR,10/08/2020,10/14/2020,94684,6206,2137,156,0,0
10/15/2020,AS,10/08/2020,10/14/2020,0,0,0,0,0,0
10/15/2020,AZ,10/08/2020,10/14/2020,227637,5096,5772,39,0,0
10/15/2020,CA,10/08/2020,10/14/2020,864186,24635,16520,393,0,0
10/15/2020,CO,10/08/2020,10/14/2020,84671,6715,2077,34,0,0
10/15/2020,CT,10/08/2020,10/14/2020,61861,2497,4537,15,0,0
10/15/2020,DC,10/08/2020,10/14/2020,16132,435,638,6,0,0
10/15/2020,DE,10/08/2020,10/14/2020,22467,893,698,14,0,0
10/15/2020,FL,10/08/2020,10/14/2020,714143,16900,15595,688,0,0
10/15/2020,FSM,10/08/2020,10/14/2020,0,0,0,0,0,0
10/15/2020,GA,10/08/2020,10/14/2020,334587,8438,7467,223,0,0
10/15/2020,GU,10/08/2020,10/14/2020,3341,473,61,4,0,0
10/15/2020,HI,10/08/2020,10/14/2020,13819,615,320,15,0,0
10/15/2020,IA,10/08/2020,10/14/2020,102903,7810,1503,85,0,0
10/15/2020,ID,10/08/2020,10/14/2020,49892,4139,516,16,0,0
10/15/2020,IL,10/08/2020,10/14/2020,330637,20300,9320,194,0,0
10/15/2020,IN,10/08/2020,10/14/2020,139269,11030,3923,159,0,0
10/15/2020,KS,10/08/2020,10/14/2020,70310,5299,857,112,0,0
10/15/2020,KY,10/08/2020,10/14/2020,83013,6425,1275,53,0,0
10/15/2020,LA,10/08/2020,10/14/2020,176239,3614,5695,92,0,0
10/15/2020,MA,10/08/2020,10/14/2020,141013,4501,9647,90,0,0
10/15/2020,MD,10/08/2020,10/14/2020,132918,4253,4022,48,0,0
10/15/2020,ME,10/08/2020,10/14/2020,5811,208,143,1,0,0
10/15/2020,MI,10/08/2020,10/14/2020,154457,9364,7269,102,0,0
10/15/2020,MN,10/08/2020,10/14/2020,115790,9194,2505,122,0,0
10/15/2020,MO,10/08/2020,10/14/2020,156161,12705,3095,231,0,0
10/15/2020,MP,10/08/2020,10/14/2020,77,2,2,0,0,0
10/15/2020,MS,10/08/2020,10/14/2020,106817,4576,3140,90,0,0
10/15/2020,MT,10/08/2020,10/14/2020,20211,4150,225,32,0,0
10/15/2020,NC,10/08/2020,10/14/2020,238559,13662,4213,188,0,0
10/15/2020,ND,10/08/2020,10/14/2020,28950,4092,397,63,0,0
10/15/2020,NE,10/08/2020,10/14/2020,52792,5040,803,64,0,0
10/15/2020,NH,10/08/2020,10/14/2020,9349,618,458,12,0,0
10/15/2020,NJ,10/08/2020,10/14/2020,223083,7176,16194,48,0,0
10/15/2020,NM,10/08/2020,10/14/2020,34288,2916,921,25,0,0
10/15/2020,NV,10/08/2020,10/14/2020,87313,3966,1691,55,0,0
10/15/2020,NY,10/08/2020,10/14/2020,226174,5906,9350,45,0,0
10/15/2020,NYC,10/08/2020,10/14/2020,255053,4114,23883,32,0,0
10/15/2020,OH,10/08/2020,10/14/2020,173665,10942,4750,155,0,0
10/15/2020,OK,10/08/2020,10/14/2020,102625,8268,1132,57,0,0
10/15/2020,OR,10/08/2020,10/14/2020,38161,2527,607,24,0,0
10/15/2020,PA,10/08/2020,10/14/2020,180715,9327,8446,135,0,0
10/15/2020,PR,10/08/2020,10/14/2020,27629,1971,742,37,0,0
10/15/2020,PW,10/08/2020,10/14/2020,0,0,0,0,0,0
10/15/2020,RI,10/08/2020,10/14/2020,26373,1338,1148,22,0,0
10/15/2020,RMI,10/08/2020,10/14/2020,0,0,0,0,0,0
10/15/2020,SC,10/08/2020,10/14/2020,159808,6102,3592,91,0,0
10/15/2020,SD,10/08/2020,10/14/2020,30215,4309,291,33,0,0
10/15/2020,TN,10/08/2020,10/14/2020,219232,13253,2827,187,0,0
10/15/2020,TX,10/08/2020,10/14/2020,834604,24682,17246,526,0,0
10/15/2020,UT,10/08/2020,10/14/2020,89470,8574,526,29,0,0
10/15/2020,VA,10/08/2020,10/14/2020,161607,7914,3377,74,0,0
10/15/2020,VI,10/08/2020,10/14/2020,1328,6,20,0,0,0
10/15/2020,VT,10/08/2020,10/14/2020,1873,84,63,0,0,0
10/15/2020,WA,10/08/2020,10/14/2020,97718,4448,2196,45,0,0
10/15/2020,WI,10/08/2020,10/14/2020,158580,19880,1666,163,0,0
10/15/2020,WV,10/08/2020,10/14/2020,18823,1673,391,21,0,0
10/15/2020,WY,10/08/2020,10/14/2020,8204,1247,57,4,0,0
10/08/2020,AK,10/01/2020,10/07/2020,9046,1020,59,4,0,0
10/08/2020,AL,10/01/2020,10/07/2020,161085,6313,2602,72,0,0
10/08/2020,AR,10/01/2020,10/07/2020,88478,5183,1981,151,0,0
10/08/2020,AS,10/01/2020,10/07/2020,0,0,0,0,0,0
10/08/2020,AZ,10/01/2020,10/07/2020,222541,4033,5733,80,0,0
10/08/2020,CA,10/01/2020,10/07/2020,839551,21364,16127,473,0,0
10/08/2020,CO,10/01/2020,10/07/2020,77956,4890,2043,41,0,0
10/08/2020,CT,10/01/2020,10/07/2020,59364,1814,4522,14,0,0
10/08/2020,DC,10/01/2020,10/07/2020,15697,371,632,5,0,0
10/08/2020,DE,10/01/2020,10/07/2020,21574,912,684,14,0,0
10/08/2020,FL,10/01/2020,10/07/2020,697243,16055,14907,594,0,0
10/08/2020,FSM,10/01/2020,10/07/2020,0,0,0,0,0,0
10/08/2020,GA,10/01/2020,10/07/2020,326149,8116,7244,228,0,0
10/08/2020,GU,10/01/2020,10/07/2020,2868,380,57,8,0,0
10/08/2020,HI,10/01/2020,10/07/2020,13204,665,305,17,0,0
10/08/2020,IA,10/01/2020,10/07/2020,95093,5844,1418,61,0,0
10/08/2020,ID,10/01/2020,10/07/2020,45753,3705,500,31,0,0
10/08/2020,IL,10/01/2020,10/07/2020,310337,14614,9126,211,0,0
10/08/2020,IN,10/01/2020,10/07/2020,128239,8217,3764,121,0,0
10/08/2020,KS,10/01/2020,10/07/2020,65011,4169,745,46,0,0
10/08/2020,KY,10/01/2020,10/07/2020,76588,7747,1222,49,0,0
10/08/2020,LA,10/01/2020,10/07/2020,172625,5170,5603,92,0,0
10/08/2020,MA,10/01/2020,10/07/2020,136512,4375,9557,101,0,0
10/08/2020,MD,10/01/2020,10/07/2020,128665,3939,3974,26,0,0
10/08/2020,ME,10/01/2020,10/07/2020,5603,214,142,1,0,0
10/08/2020,MI,10/01/2020,10/07/2020,145093,7083,7167,89,0,0
10/08/2020,MN,10/01/2020,10/07/2020,106596,7573,2383,76,0,0
10/08/2020,MO,10/01/2020,10/07/2020,143456,10325,2864,241,0,0
10/08/2020,MP,10/01/2020,10/07/2020,75,5,2,0,0,0
10/08/2020,MS,10/01/2020,10/07/2020,102241,4050,3050,82,0,0
10/08/2020,MT,10/01/2020,10/07/2020,16061,2989,193,13,0,0
10/08/2020,NC,10/01/2020,10/07/2020,224897,12269,4025,171,0,0
10/08/2020,ND,10/01/2020,10/07/2020,24858,3011,334,71,0,0
10/08/2020,NE,10/01/2020,10/07/2020,47752,3716,739,55,0,0
10/08/2020,NH,10/01/2020,10/07/2020,8731,464,446,7,0,0
10/08/2020,NJ,10/01/2020,10/07/2020,215907,5244,16146,24,0,0
10/08/2020,NM,10/01/2020,10/07/2020,31372,1938,896,19,0,0
10/08/2020,NV,10/01/2020,10/07/2020,83347,3367,1636,36,0,0
10/08/2020,NY,10/01/2020,10/07/2020,220268,5660,9305,42,0,0
10/08/2020,NYC,10/01/2020,10/07/2020,250939,4010,23851,52,0,0
10/08/2020,OH,10/01/2020,10/07/2020,162723,8735,4595,124,0,0
10/08/2020,OK,10/01/2020,10/07/2020,94357,7158,1075,44,0,0
10/08/2020,OR,10/01/2020,10/07/2020,35634,2126,583,24,0,0
10/08/2020,PA,10/01/2020,10/07/2020,171388,7488,8311,130,0,0
10/08/2020,PR,10/01/2020,10/07/2020,25658,1657,705,44,0,0
10/08/2020,PW,10/01/2020,10/07/2020,0,0,0,0,0,0
10/08/2020,RI,10/01/2020,10/07/2020,25035,1066,1126,10,0,0
10/08/2020,RMI,10/01/2020,10/07/2020,0,0,0,0,0,0
10/08/2020,SC,10/01/2020,10/07/2020,153706,5749,3501,125,0,0
10/08/2020,SD,10/01/2020,10/07/2020,25906,3517,258,35,0,0
10/08/2020,TN,10/01/2020,10/07/2020,205979,11515,2640,188,0,0
10/08/2020,TX,10/01/2020,10/07/2020,809922,24971,16720,633,0,0
10/08/2020,UT,10/01/2020,10/07/2020,80896,7446,497,40,0,0
10/08/2020,VA,10/01/2020,10/07/2020,153693,5423,3303,98,0,0
10/08/2020,VI,10/01/2020,10/07/2020,1322,4,20,0,0,0
10/08/2020,VT,10/01/2020,10/07/2020,1789,42,63,0,0,0
10/08/2020,WA,10/01/2020,10/07/2020,93270,4021,2151,51,0,0
10/08/2020,WI,10/01/2020,10/07/2020,138700,16425,1503,101,0,0
10/08/2020,WV,10/01/2020,10/07/2020,17150,1300,370,19,0,0
10/08/2020,WY,10/01/2020,10/07/2020,6957,967,53,3,0,0
10/01/2020,AK,09/24/2020,09/30/2020,8026,833,55,11,0,0
10/01/2020,AL,09/24/2020,09/30/2020,154772,7875,2530,65,0,0
10/01/2020,AR,09/24/2020,09/30/2020,83295,5539,1830,130,0,0
10/01/2020,AS,09/24/2020,09/30/2020,0,0,0,0,0,0
10/01/2020,AZ,09/24/2020,09/30/2020,218508,3220,5653,126,0,0
10/01/2020,CA,09/24/2020,09/30/2020,818187,23721,15654,619,0,0
10/01/2020,CO,09/24/2020,09/30/2020,73066,4229,2002,24,0,0
10/01/2020,CT,09/24/2020,09/30/2020,57550,1235,4508,11,0,0
10/01/2020,DC,09/24/2020,09/30/2020,15326,276,627,6,0,0
10/01/2020,DE,09/24/2020,09/30/2020,20662,821,670,12,0,0
10/01/2020,FL,09/24/2020,09/30/2020,681188,17906,14313,697,0,0
10/01/2020,FSM,09/24/2020,09/30/2020,0,0,0,0,0,0
10/01/2020,GA,09/24/2020,09/30/2020,318033,7862,7016,255,0,0
10/01/2020,GU,09/24/2020,09/30/2020,2488,253,49,12,0,0
10/01/2020,HI,09/24/2020,09/30/2020,12539,777,288,16,0,0
10/01/2020,IA,09/24/2020,09/30/2020,89249,6378,1357,60,0,0
10/01/2020,ID,09/24/2020,09/30/2020,42048,3305,469,16,0,0
10/01/2020,IL,09/24/2020,09/30/2020,295723,14420,8915,171,0,0
10/01/2020,IN,09/24/2020,09/30/2020,120022,6687,3643,112,0,0
10/01/2020,KS,09/24/2020,09/30/2020,60842,4533,699,58,0,0
10/01/2020,KY,09/24/2020,09/30/2020,68841,5328,1173,50,0,0
10/01/2020,LA,09/24/2020,09/30/2020,167455,3566,5511,103,0,0
10/01/2020,MA,09/24/2020,09/30/2020,132137,3606,9456,109,0,0
10/01/2020,MD,09/24/2020,09/30/2020,124726,3429,3948,47,0,0
10/01/2020,ME,09/24/2020,09/30/2020,5389,218,141,1,0,0
10/01/2020,MI,09/24/2020,09/30/2020,138010,6758,7078,69,0,0
10/01/2020,MN,09/24/2020,09/30/2020,99023,7094,2307,103,0,0
10/01/2020,MO,09/24/2020,09/30/2020,133131,12526,2623,199,0,0
10/01/2020,MP,09/24/2020,09/30/2020,70,1,2,0,0,0
10/01/2020,MS,09/24/2020,09/30/2020,98191,3620,2968,98,0,0
10/01/2020,MT,09/24/2020,09/30/2020,13072,2159,180,15,0,0
10/01/2020,NC,09/24/2020,09/30/2020,212628,10436,3854,197,0,0
10/01/2020,ND,09/24/2020,09/30/2020,21847,2866,263,51,0,0
10/01/2020,NE,09/24/2020,09/30/2020,44036,3110,684,34,0,0
10/01/2020,NH,09/24/2020,09/30/2020,8267,260,439,1,0,0
10/01/2020,NJ,09/24/2020,09/30/2020,210663,4892,16122,44,0,0
10/01/2020,NM,09/24/2020,09/30/2020,29434,1453,877,20,0,0
10/01/2020,NV,09/24/2020,09/30/2020,79980,3173,1600,44,0,0
10/01/2020,NY,09/24/2020,09/30/2020,214608,3803,9263,26,0,0
10/01/2020,NYC,09/24/2020,09/30/2020,246929,3435,23799,33,0,0
10/01/2020,OH,09/24/2020,09/30/2020,153988,7234,4471,129,0,0
10/01/2020,OK,09/24/2020,09/30/2020,87199,7034,1031,61,0,0
10/01/2020,OR,09/24/2020,09/30/2020,33508,2005,559,22,0,0
10/01/2020,PA,09/24/2020,09/30/2020,163900,6730,8181,78,0,0
10/01/2020,PR,09/24/2020,09/30/2020,24001,3564,661,44,0,0
10/01/2020,PW,09/24/2020,09/30/2020,0,0,0,0,0,0
10/01/2020,RI,09/24/2020,09/30/2020,23969,864,1116,11,0,0
10/01/2020,RMI,09/24/2020,09/30/2020,0,0,0,0,0,0
10/01/2020,SC,09/24/2020,09/30/2020,147957,6269,3376,114,0,0
10/01/2020,SD,09/24/2020,09/30/2020,22389,2756,223,21,0,0
10/01/2020,TN,09/24/2020,09/30/2020,194464,9481,2452,180,0,0
10/01/2020,TX,09/24/2020,09/30/2020,784951,27697,16087,626,0,0
10/01/2020,UT,09/24/2020,09/30/2020,73450,7254,457,15,0,0
10/01/2020,VA,09/24/2020,09/30/2020,148270,5677,3205,116,0,0
10/01/2020,VI,09/24/2020,09/30/2020,1318,28,20,1,0,0
10/01/2020,VT,09/24/2020,09/30/2020,1747,28,63,0,0,0
10/01/2020,WA,09/24/2020,09/30/2020,89249,3998,2100,43,0,0
10/01/2020,WI,09/24/2020,09/30/2020,122275,16343,1402,74,0,0
10/01/2020,WV,09/24/2020,09/30/2020,15850,1335,351,31,0,0
10/01/2020,WY,09/24/2020,09/30/2020,5990,782,50,0,0,0
09/24/2020,AK,09/17/2020,09/23/2020,7193,642,44,1,0,0
09/24/2020,AL,09/17/2020,09/23/2020,146897,6474,2465,79,0,0
09/24/2020,AR,09/17/2020,09/23/2020,77756,5589,1700,129,0,0
09/24/2020,AS,09/17/2020,09/23/2020,0,0,0,0,0,0
09/24/2020,AZ,09/17/2020,09/23/2020,215288,5381,5527,157,0,0
09/24/2020,CA,09/17/2020,09/23/2020,794466,25106,15035,628,0,0
09/24/2020,CO,09/17/2020,09/23/2020,68837,4262,1978,20,0,0
09/24/2020,CT,09/17/2020,09/23/2020,56315,1149,4497,10,0,0
09/24/2020,DC,09/17/2020,09/23/2020,15050,307,621,4,0,0
09/24/2020,DE,09/17/2020,09/23/2020,19841,711,658,6,0,0
09/24/2020,FL,09/17/2020,09/23/2020,663282,18570,13616,679,0,0
09/24/2020,FSM,09/17/2020,09/23/2020,0,0,0,0,0,0
09/24/2020,GA,09/17/2020,09/23/2020,310171,11128,6761,345,0,0
09/24/2020,GU,09/17/2020,09/23/2020,2235,222,37,8,0,0
09/24/2020,HI,09/17/2020,09/23/2020,11762,642,272,20,0,0
09/24/2020,IA,09/17/2020,09/23/2020,82871,6219,1297,49,0,0
09/24/2020,ID,09/17/2020,09/23/2020,38743,2649,453,24,0,0
09/24/2020,IL,09/17/2020,09/23/2020,281303,13065,8744,145,0,0
09/24/2020,IN,09/17/2020,09/23/2020,113335,5521,3531,90,0,0
09/24/2020,KS,09/17/2020,09/23/2020,56309,5890,641,41,0,0
09/24/2020,KY,09/17/2020,09/23/2020,63513,4767,1123,42,0,0
09/24/2020,LA,09/17/2020,09/23/2020,163889,4013,5408,112,0,0
09/24/2020,MA,09/17/2020,09/23/2020,128531,2813,9347,102,0,0
09/24/2020,MD,09/17/2020,09/23/2020,121297,3404,3901,46,0,0
09/24/2020,ME,09/17/2020,09/23/2020,5171,230,140,2,0,0
09/24/2020,MI,09/17/2020,09/23/2020,131252,5515,7009,71,0,0
09/24/2020,MN,09/17/2020,09/23/2020,91929,6250,2204,87,0,0
09/24/2020,MO,09/17/2020,09/23/2020,120605,10452,2424,155,0,0
09/24/2020,MP,09/17/2020,09/23/2020,69,8,2,0,0,0
09/24/2020,MS,09/17/2020,09/23/2020,94571,3337,2870,114,0,0
09/24/2020,MT,09/17/2020,09/23/2020,10913,1480,165,24,0,0
09/24/2020,NC,09/17/2020,09/23/2020,202192,9286,3657,190,0,0
09/24/2020,ND,09/17/2020,09/23/2020,18981,2643,212,25,0,0
09/24/2020,NE,09/17/2020,09/23/2020,40926,2752,650,40,0,0
09/24/2020,NH,09/17/2020,09/23/2020,8007,226,438,0,0,0
09/24/2020,NJ,09/17/2020,09/23/2020,205771,3638,16078,28,0,0
09/24/2020,NM,09/17/2020,09/23/2020,27981,943,857,25,0,0
09/24/2020,NV,09/17/2020,09/23/2020,76807,2559,1556,62,0,0
09/24/2020,NY,09/17/2020,09/23/2020,210805,3064,9237,200,0,0
09/24/2020,NYC,09/17/2020,09/23/2020,243494,2338,23766,25,0,0
09/24/2020,OH,09/17/2020,09/23/2020,146754,6236,4342,124,0,0
09/24/2020,OK,09/17/2020,09/23/2020,80165,7882,970,46,0,0
09/24/2020,OR,09/17/2020,09/23/2020,31503,1654,537,17,0,0
09/24/2020,PA,09/17/2020,09/23/2020,157170,5567,8103,149,0,0
09/24/2020,PR,09/17/2020,09/23/2020,20437,2182,617,47,0,0
09/24/2020,PW,09/17/2020,09/23/2020,0,0,0,0,0,0
09/24/2020,RI,09/17/2020,09/23/2020,23105,710,1105,21,0,0
09/24/2020,RMI,09/17/2020,09/23/2020,0,0,0,0,0,0
09/24/2020,SC,09/17/2020,09/23/2020,141688,7566,3262,132,0,0
09/24/2020,SD,09/17/2020,09/23/2020,19633,2339,202,10,0,0
09/24/2020,TN,09/17/2020,09/23/2020,184983,9675,2272,128,0,0
09/24/2020,TX,09/17/2020,09/23/2020,757254,35316,15461,626,0,0
09/24/2020,UT,09/17/2020,09/23/2020,66196,6224,442,7,0,0
09/24/2020,VA,09/17/2020,09/23/2020,142593,6229,3089,205,0,0
09/24/2020,VI,09/17/2020,09/23/2020,1290,58,19,0,0,0
09/24/2020,VT,09/17/2020,09/23/2020,1719,34,63,0,0,0
09/24/2020,WA,09/17/2020,09/23/2020,85251,3238,2057,50,0,0
09/24/2020,WI,09/17/2020,09/23/2020,105932,13217,1328,47,0,0
09/24/2020,WV,09/17/2020,09/23/2020,14515,1313,320,29,0,0
09/24/2020,WY,09/17/2020,09/23/2020,5208,624,50,1,0,0
09/17/2020,AK,09/10/2020,09/16/2020,6551,529,43,2,0,0
09/17/2020,AL,09/10/2020,09/16/2020,140423,6362,2386,105,0,0
09/17/2020,AR,09/10/2020,09/16/2020,72167,4935,1571,201,0,0
09/17/2020,AS,09/10/2020,09/16/2020,0,0,0,0,0,0
09/17/2020,AZ,09/10/2020,09/16/2020,209907,3366,5370,119,0,0
09/17/2020,CA,09/10/2020,09/16/2020,769360,23947,14407,683,0,0
09/17/2020,CO,09/10/2020,09/16/2020,64575,3075,1958,27,0,0
09/17/2020,CT,09/10/2020,09/16/2020,55166,1295,4487,13,0,0
09/17/2020,DC,09/10/2020,09/16/2020,14743,356,617,2,0,0
09/17/2020,DE,09/10/2020,09/16/2020,19130,710,652,6,0,0
09/17/2020,FL,09/10/2020,09/16/2020,644712,17950,12937,829,0,0
09/17/2020,FSM,09/10/2020,09/16/2020,0,0,0,0,0,0
09/17/2020,GA,09/10/2020,09/16/2020,299043,11765,6416,293,0,0
09/17/2020,GU,09/10/2020,09/16/2020,2013,255,29,9,0,0
09/17/2020,HI,09/10/2020,09/16/2020,11120,855,252,23,0,0
09/17/2020,IA,09/10/2020,09/16/2020,76652,5052,1248,44,0,0
